Cloud,Humidity,Precip,Temp,Wind,Wbgt,class,alert color
3,18,0.0,93,4,78,1,Yellow
7,20,0.0,93,4,78,1,Yellow
9,17,0.0,91,6,76,0,Green
5,17,0.0,95,6,79,1,Yellow
2,20,0.0,93,5,78,1,Yellow
0,17,0.0,82,4,68,0,Green
2,16,0.0,84,4,69,0,Green
23,27,0.0,80,3,68,0,Green
27,29,0.0,75,8,64,0,Green
1,25,0.0,82,7,70,0,Green
13,21,0.0,80,5,67,0,Green
8,22,0.0,82,3,69,0,Green
3,19,0.0,82,5,67,0,Green
4,21,0.0,82,3,68,0,Green
5,20,0.0,82,5,68,0,Green
5,28,0.0,77,2,66,0,Green
17,23,0.0,78,5,66,0,Green
22,20,0.0,80,5,66,0,Green
8,21,0.0,80,4,67,0,Green
8,21,0.0,80,4,67,0,Green
13,26,0.0,75,9,64,0,Green
10,23,0.0,77,6,65,0,Green
6,23,0.0,80,3,68,0,Green
4,32,0.0,68,3,60,0,Green
2,22,0.0,75,3,63,0,Green
5,20,0.0,86,2,72,0,Green
9,22,0.0,82,1,69,0,Green
10,20,0.0,80,3,67,0,Green
7,23,0.0,80,5,67,0,Green
2,24,0.0,68,4,58,0,Green
3,26,0.0,69,3,59,0,Green
7,24,0.0,64,19,54,0,Green
3,22,0.0,57,10,48,0,Green
7,30,0.0,53,22,45,0,Green
4,34,0.0,50,17,44,0,Green
14,36,0.0,55,3,49,0,Green
4,35,0.0,53,6,48,0,Green
7,28,0.0,53,5,47,0,Green
4,28,0.0,53,6,46,0,Green
3,9,0.0,95,4,76,0,Green
3,8,0.0,91,2,72,0,Green
3,25,0.0,69,4,60,0,Green
3,28,0.0,68,4,59,0,Green
2,11,0.0,98,2,79,1,Yellow
2,23,0.0,68,6,58,0,Green
2,14,0.0,84,3,68,0,Green
1,7,0.0,89,3,70,0,Green
2,13,0.0,89,2,72,0,Green
1,12,0.0,95,5,76,0,Green
3,11,0.0,91,7,73,0,Green
2,9,0.0,96,2,77,1,Yellow
4,21,0.0,66,3,57,0,Green
3,25,0.0,69,4,60,0,Green
15,66,0.0,73,4,70,0,Green
2,31,0.0,95,3,83,2,Orange
1,13,0.0,98,5,80,1,Yellow
1,34,0.0,91,4,81,1,Yellow
15,66,0.0,73,4,70,0,Green
2,23,0.0,95,5,81,1,Yellow
1,21,0.0,95,4,80,1,Yellow
2,26,0.0,93,2,81,1,Yellow
4,28,0.0,84,2,73,0,Green
7,54,0.0,77,2,72,0,Green
3,17,0.0,86,4,71,0,Green
3,14,0.0,87,3,72,0,Green
1,16,0.0,87,3,72,0,Green
4,28,0.0,84,2,73,0,Green
1,9,0.0,91,3,73,0,Green
10,16,0.0,84,6,69,0,Green
10,16,0.0,84,7,69,0,Green
2,11,0.0,95,3,76,0,Green
10,42,0.0,78,3,72,0,Green
1,33,0.0,82,3,72,0,Green
2,15,0.0,82,6,67,0,Green
0,41,0.0,78,1,71,0,Green
7,40,0.0,75,5,67,0,Green
4,39,0.0,78,1,71,0,Green
1,36,0.0,80,4,72,0,Green
1,40,0.0,80,3,72,0,Green
1,31,0.0,80,4,70,0,Green
0,38,0.0,78,5,70,0,Green
4,45,0.0,73,2,67,0,Green
0,34,0.0,78,4,70,0,Green
0,28,0.0,82,1,70,0,Green
0,26,0.0,80,5,69,0,Green
4,28,0.0,84,2,73,0,Green
1,21,0.0,82,8,69,0,Green
1,20,0.0,84,12,70,0,Green
1,16,0.0,84,14,69,0,Green
2,16,0.0,86,1,71,0,Green
2,34,0.0,93,3,83,2,Orange
1,12,0.0,86,2,71,0,Green
0,25,0.0,86,12,73,0,Green
0,28,0.0,82,1,70,0,Green
2,43,0.0,80,2,72,0,Green
1,12,0.0,98,4,79,1,Yellow
1,13,0.0,98,5,80,1,Yellow
1,15,0.0,84,12,70,0,Green
1,20,0.0,75,11,63,0,Green
10,64,0.0,73,4,70,0,Green
1,22,0.0,73,3,62,0,Green
3,20,0.0,75,7,63,0,Green
1,18,0.0,80,5,66,0,Green
1,17,0.0,80,5,65,0,Green
2,41,0.0,78,2,71,0,Green
8,32,0.0,80,1,70,0,Green
6,30,0.0,80,5,70,0,Green
5,38,0.0,78,1,70,0,Green
2,38,0.0,77,6,68,0,Green
0,27,0.0,80,6,70,0,Green
0,29,0.0,80,8,69,0,Green
6,40,0.0,75,3,67,0,Green
18,67,0.0,57,6,55,0,Green
20,75,0.0,55,7,54,0,Green
15,77,0.0,53,6,52,0,Green
26,47,0.0,57,3,52,0,Green
7,52,0.0,60,9,56,0,Green
1,43,0.0,62,10,57,0,Green
0,48,0.0,60,10,56,0,Green
5,48,0.0,60,6,56,0,Green
2,33,0.0,62,4,55,0,Green
6,38,0.0,53,4,47,0,Green
39,61,0.01,84,12,80,1,Yellow
50,57,0.01,86,11,80,1,Yellow
5,53,0.0,86,8,81,1,Yellow
45,59,0.01,80,7,77,1,Yellow
50,57,0.01,86,11,80,1,Yellow
64,68,0.0,66,5,64,0,Green
61,66,0.0,68,3,66,0,Green
63,68,0.0,68,4,65,0,Green
62,65,0.0,68,4,65,0,Green
60,68,0.0,68,3,66,0,Green
58,66,0.0,68,4,66,0,Green
71,73,0.0,68,8,65,0,Green
70,81,0.0,68,3,68,0,Green
66,68,0.0,66,3,64,0,Green
83,76,0.0,71,13,69,0,Green
84,84,0.0,71,14,70,0,Green
68,73,0.0,68,6,67,0,Green
67,73,0.0,69,6,68,0,Green
68,73,0.0,69,7,68,0,Green
98,84,0.01,66,6,65,0,Green
99,81,0.01,66,3,64,0,Green
91,97,0.05,68,7,68,0,Green
77,81,0.0,66,6,66,0,Green
100,90,0.02,64,6,64,0,Green
92,87,0.06,68,7,66,0,Green
100,97,0.02,60,4,60,0,Green
94,93,0.09,64,7,64,0,Green
93,93,0.14,68,5,67,0,Green
86,81,0.0,71,7,68,0,Green
100,87,0.02,66,5,64,0,Green
72,73,0.0,69,6,68,0,Green
75,73,0.0,69,7,68,0,Green
85,79,0.0,71,11,69,0,Green
84,76,0.0,71,7,68,0,Green
86,87,0.0,71,11,71,0,Green
87,81,0.05,69,7,68,0,Green
90,76,0.01,71,6,68,0,Green
86,87,0.0,71,11,71,0,Green
93,90,0.0,68,6,68,0,Green
93,87,0.0,68,7,67,0,Green
95,100,0.12,66,5,66,0,Green
96,97,0.15,66,5,66,0,Green
90,84,0.0,71,7,69,0,Green
100,87,0.01,71,6,70,0,Green
97,87,0.02,71,4,70,0,Green
40,71,0.0,73,5,72,0,Green
46,66,0.0,77,5,74,0,Green
81,73,0.0,73,7,70,0,Green
59,81,0.0,68,5,68,0,Green
0,40,0.0,80,14,72,0,Green
0,40,0.0,80,13,72,0,Green
26,68,0.0,73,6,71,0,Green
78,85,0.05,75,7,74,0,Green
91,94,0.06,71,6,71,0,Green
94,97,0.04,66,5,67,0,Green
95,100,0.18,64,6,64,0,Green
80,85,0.03,75,3,75,0,Green
85,87,0.0,73,6,73,0,Green
91,90,0.0,71,6,71,0,Green
79,90,0.04,68,3,69,0,Green
35,65,0.01,84,4,82,2,Orange
26,67,0.01,84,4,82,2,Orange
70,74,0.0,80,3,79,1,Yellow
68,82,0.01,78,2,78,1,Yellow
73,88,0.02,77,2,78,1,Yellow
45,74,0.01,82,3,80,1,Yellow
64,68,0.0,66,5,64,0,Green
61,66,0.0,68,3,66,0,Green
63,68,0.0,68,4,65,0,Green
62,65,0.0,68,4,65,0,Green
60,68,0.0,68,3,66,0,Green
58,66,0.0,68,4,66,0,Green
63,68,0.0,68,8,66,0,Green
70,84,0.0,68,3,67,0,Green
66,68,0.0,66,3,64,0,Green
83,76,0.0,71,13,69,0,Green
84,84,0.0,71,14,70,0,Green
68,73,0.0,68,6,67,0,Green
67,73,0.0,69,6,68,0,Green
68,73,0.0,69,7,68,0,Green
98,84,0.01,66,6,65,0,Green
99,81,0.01,66,3,64,0,Green
91,97,0.05,68,7,68,0,Green
77,81,0.0,66,6,66,0,Green
100,90,0.02,64,6,64,0,Green
92,87,0.06,68,7,66,0,Green
100,97,0.02,60,4,60,0,Green
94,93,0.09,64,7,64,0,Green
93,93,0.14,68,5,67,0,Green
86,81,0.0,71,7,68,0,Green
100,87,0.02,66,5,64,0,Green
72,73,0.0,69,6,68,0,Green
75,73,0.0,69,7,68,0,Green
85,79,0.0,71,11,69,0,Green
84,76,0.0,71,7,68,0,Green
86,87,0.0,71,11,71,0,Green
87,81,0.05,69,7,68,0,Green
90,76,0.01,71,6,68,0,Green
86,87,0.0,71,11,71,0,Green
93,90,0.0,68,6,68,0,Green
93,87,0.0,68,7,67,0,Green
95,100,0.12,66,5,66,0,Green
96,97,0.15,66,5,66,0,Green
90,84,0.0,71,7,69,0,Green
100,87,0.01,71,6,70,0,Green
97,87,0.02,71,4,70,0,Green
40,71,0.0,73,5,72,0,Green
46,66,0.0,77,5,74,0,Green
81,73,0.0,73,7,70,0,Green
59,81,0.0,68,5,68,0,Green
0,40,0.0,80,14,72,0,Green
0,40,0.0,80,13,72,0,Green
26,68,0.0,73,6,71,0,Green
78,85,0.05,75,7,74,0,Green
91,94,0.06,71,6,71,0,Green
94,97,0.04,66,5,67,0,Green
95,100,0.18,64,6,64,0,Green
80,85,0.03,75,3,75,0,Green
85,87,0.0,73,6,73,0,Green
91,90,0.0,71,6,71,0,Green
79,90,0.04,68,3,69,0,Green
35,65,0.01,84,4,82,2,Orange
26,67,0.01,84,4,82,2,Orange
70,74,0.0,80,3,79,1,Yellow
79,88,0.01,77,1,76,0,Green
71,82,0.04,78,1,78,1,Yellow
68,77,0.03,80,2,79,1,Yellow
52,77,0.0,82,3,81,1,Yellow
73,79,0.01,80,2,78,1,Yellow
73,85,0.01,77,4,76,0,Green
53,72,0.0,82,3,80,1,Yellow
59,74,0.01,82,3,80,1,Yellow
84,88,0.04,75,3,75,0,Green
10,72,0.0,84,6,83,2,Orange
49,74,0.0,80,3,79,1,Yellow
49,80,0.0,82,3,81,1,Yellow
30,82,0.0,82,7,82,2,Orange
10,67,0.0,84,5,82,2,Orange
17,72,0.0,84,7,83,2,Orange
34,67,0.0,82,6,80,1,Yellow
18,67,0.0,84,7,81,1,Yellow
34,76,0.0,75,5,75,0,Green
49,81,0.0,75,4,76,0,Green
24,58,0.0,82,5,79,1,Yellow
16,61,0.0,84,6,82,2,Orange
52,76,0.0,75,3,75,0,Green
35,72,0.0,86,5,84,2,Orange
39,77,0.02,86,5,86,3,Red
44,66,0.02,91,6,88,4,Black
13,70,0.0,89,3,88,4,Black
16,70,0.0,89,5,88,4,Black
13,68,0.0,91,5,88,4,Black
34,77,0.03,89,9,87,4,Black
25,75,0.0,89,5,87,4,Black
21,75,0.0,89,5,87,4,Black
18,73,0.0,89,4,88,4,Black
18,70,0.0,89,3,88,4,Black
13,68,0.0,91,5,88,4,Black
18,70,0.0,89,3,88,4,Black
36,77,0.03,89,9,87,4,Black
38,75,0.04,89,8,88,4,Black
15,70,0.0,89,5,87,4,Black
36,83,0.01,86,8,86,3,Red
38,68,0.0,91,5,88,4,Black
33,77,0.0,89,5,88,4,Black
21,70,0.0,89,4,87,4,Black
18,70,0.0,89,5,88,4,Black
37,71,0.02,91,9,89,4,Black
36,73,0.1,91,9,88,4,Black
15,67,0.0,86,6,83,2,Orange
14,72,0.0,84,6,83,2,Orange
14,65,0.0,86,4,84,2,Orange
13,70,0.0,89,5,88,4,Black
15,70,0.0,89,5,88,4,Black
18,66,0.01,91,5,89,4,Black
35,68,0.0,91,5,88,4,Black
18,73,0.0,89,5,87,4,Black
43,73,0.01,89,9,87,4,Black
13,73,0.0,89,3,87,4,Black
26,80,0.0,86,4,85,3,Red
35,68,0.01,91,8,88,4,Black
1,21,0.0,82,3,69,0,Green
3,39,0.0,89,1,81,1,Yellow
1,39,0.0,89,2,80,1,Yellow
1,47,0.0,89,2,83,2,Orange
0,46,0.0,93,2,85,3,Red
4,47,0.0,84,2,78,1,Yellow
2,63,0.0,86,3,83,2,Orange
3,67,0.0,86,5,83,2,Orange
2,61,0.0,87,2,84,2,Orange
2,59,0.0,84,4,81,1,Yellow
0,46,0.0,89,2,82,2,Orange
0,26,0.0,82,11,71,0,Green
38,61,0.0,84,3,81,1,Yellow
31,63,0.0,84,5,82,2,Orange
12,55,0.0,84,2,80,1,Yellow
12,55,0.0,84,2,80,1,Yellow
51,72,0.0,82,2,80,1,Yellow
37,59,0.0,86,3,82,2,Orange
19,67,0.0,84,5,82,2,Orange
4,65,0.0,84,5,81,1,Yellow
42,61,0.0,84,4,80,1,Yellow
50,65,0.0,82,4,79,1,Yellow
14,18,0.0,100,3,84,2,Orange
7,11,0.0,102,3,82,2,Orange
43,18,0.0,84,7,69,0,Green
4,40,0.0,95,5,87,4,Black
7,12,0.0,98,6,79,1,Yellow
5,14,0.0,93,5,76,0,Green
7,13,0.0,95,4,79,1,Yellow
8,14,0.0,95,4,79,1,Yellow
2,9,0.0,102,2,82,2,Orange
2,12,0.0,100,2,82,2,Orange
2,10,0.0,102,4,83,2,Orange
2,16,0.0,91,4,76,0,Green
8,11,0.0,102,3,83,2,Orange
13,16,0.0,100,5,83,2,Orange
10,14,0.0,102,5,84,2,Orange
4,20,0.0,100,4,84,2,Orange
10,15,0.0,96,5,80,1,Yellow
4,20,0.0,100,3,84,2,Orange
2,14,0.0,100,5,83,2,Orange
2,12,0.0,100,2,82,2,Orange
13,18,0.0,100,4,84,2,Orange
14,18,0.0,100,3,84,2,Orange
13,18,0.0,100,3,84,2,Orange
13,18,0.0,100,3,84,2,Orange
9,14,0.0,102,4,84,2,Orange
10,16,0.0,100,6,83,2,Orange
6,15,0.0,95,4,79,1,Yellow
11,16,0.0,96,5,80,1,Yellow
11,16,0.0,93,7,77,1,Yellow
7,16,0.0,98,7,81,1,Yellow
2,18,0.0,95,5,80,1,Yellow
1,15,0.0,86,5,72,0,Green
2,16,0.0,86,5,72,0,Green
19,22,0.0,84,5,72,0,Green
19,26,0.0,78,8,67,0,Green
1,20,0.0,87,9,73,0,Green
23,19,0.0,84,6,71,0,Green
5,19,0.0,87,4,73,0,Green
9,19,0.0,84,7,70,0,Green
11,18,0.0,86,4,72,0,Green
2,19,0.0,84,5,71,0,Green
6,25,0.0,80,5,69,0,Green
26,20,0.0,82,7,68,0,Green
22,19,0.0,82,10,68,0,Green
6,20,0.0,84,4,70,0,Green
6,20,0.0,84,4,70,0,Green
8,22,0.0,78,10,67,0,Green
9,20,0.0,82,8,68,0,Green
5,19,0.0,86,4,72,0,Green
11,26,0.0,71,5,62,0,Green
4,21,0.0,77,6,65,0,Green
2,17,0.0,91,1,75,0,Green
1,19,0.0,84,2,71,0,Green
6,18,0.0,86,4,72,0,Green
4,22,0.0,82,6,70,0,Green
10,20,0.0,71,5,60,0,Green
5,23,0.0,75,5,64,0,Green
6,20,0.0,66,19,56,0,Green
4,21,0.0,59,10,50,0,Green
8,28,0.0,53,22,46,0,Green
4,34,0.0,51,17,45,0,Green
5,31,0.0,59,8,52,0,Green
12,33,0.0,57,7,51,0,Green
5,25,0.0,57,5,50,0,Green
2,24,0.0,55,5,49,0,Green
3,8,0.0,98,4,79,1,Yellow
3,7,0.0,95,2,75,0,Green
3,18,0.0,73,4,62,0,Green
3,21,0.0,73,4,62,0,Green
3,9,0.0,102,2,82,2,Orange
2,19,0.0,71,6,61,0,Green
3,11,0.0,89,3,72,0,Green
3,7,0.0,93,4,74,0,Green
3,11,0.0,93,3,76,0,Green
2,10,0.0,98,5,79,1,Yellow
3,10,0.0,95,8,76,0,Green
2,8,0.0,100,2,80,1,Yellow
4,17,0.0,71,3,60,0,Green
3,18,0.0,73,4,62,0,Green
15,63,0.0,73,5,72,0,Green
2,25,0.0,98,3,85,3,Red
1,12,0.0,102,6,83,2,Orange
1,29,0.0,95,3,83,2,Orange
15,63,0.0,73,5,72,0,Green
3,19,0.0,100,4,84,2,Orange
1,17,0.0,98,5,82,2,Orange
2,21,0.0,98,2,84,2,Orange
4,21,0.0,89,2,77,1,Yellow
7,47,0.0,80,2,75,0,Green
2,12,0.0,93,5,76,0,Green
2,10,0.0,93,4,76,0,Green
1,12,0.0,93,3,77,1,Yellow
4,21,0.0,89,2,77,1,Yellow
2,7,0.0,95,3,76,0,Green
10,11,0.0,89,6,73,0,Green
10,12,0.0,89,7,73,0,Green
1,10,0.0,98,5,79,1,Yellow
10,35,0.0,84,3,75,0,Green
2,31,0.0,84,3,75,0,Green
1,13,0.0,87,7,72,0,Green
0,32,0.0,86,4,76,0,Green
3,25,0.0,84,4,73,0,Green
1,27,0.0,86,2,75,0,Green
0,29,0.0,86,3,75,0,Green
1,34,0.0,82,4,74,0,Green
0,25,0.0,87,4,76,0,Green
1,35,0.0,82,5,74,0,Green
4,35,0.0,80,3,72,0,Green
0,29,0.0,82,4,73,0,Green
0,22,0.0,89,1,76,0,Green
0,24,0.0,84,5,73,0,Green
4,21,0.0,89,2,77,1,Yellow
1,19,0.0,86,8,73,0,Green
2,18,0.0,86,11,73,0,Green
3,15,0.0,87,13,73,0,Green
2,15,0.0,87,1,73,0,Green
2,26,0.0,98,2,86,3,Red
2,10,0.0,93,2,75,0,Green
0,22,0.0,89,9,77,1,Yellow
0,22,0.0,89,1,76,0,Green
2,38,0.0,84,2,76,0,Green
1,10,0.0,102,5,82,2,Orange
1,12,0.0,102,6,83,2,Orange
2,14,0.0,87,10,73,0,Green
1,16,0.0,82,11,68,0,Green
10,59,0.0,75,5,72,0,Green
1,20,0.0,77,3,66,0,Green
3,17,0.0,82,7,68,0,Green
1,17,0.0,82,4,68,0,Green
2,15,0.0,82,4,68,0,Green
0,33,0.0,86,3,76,0,Green
3,25,0.0,84,2,73,0,Green
3,24,0.0,86,4,74,0,Green
2,26,0.0,86,2,75,0,Green
0,31,0.0,82,5,72,0,Green
0,25,0.0,86,6,74,0,Green
0,25,0.0,84,7,73,0,Green
3,30,0.0,82,5,72,0,Green
18,62,0.0,59,6,57,0,Green
20,66,0.0,57,7,55,0,Green
15,74,0.0,55,6,54,0,Green
26,39,0.0,59,3,55,0,Green
15,44,0.0,64,10,60,0,Green
3,37,0.0,66,11,61,0,Green
1,41,0.0,64,11,60,0,Green
5,40,0.0,66,7,60,0,Green
2,25,0.0,68,4,60,0,Green
6,30,0.0,57,4,51,0,Green
38,59,0.01,86,12,80,1,Yellow
39,55,0.01,87,11,81,1,Yellow
20,53,0.0,87,4,82,2,Orange
74,60,0.01,82,8,78,1,Yellow
39,55,0.01,87,11,81,1,Yellow
62,65,0.0,68,6,65,0,Green
63,61,0.0,71,4,67,0,Green
60,63,0.0,69,4,67,0,Green
63,61,0.0,69,5,66,0,Green
60,59,0.0,71,4,68,0,Green
57,61,0.0,71,4,68,0,Green
50,68,0.0,68,8,66,0,Green
60,70,0.0,71,3,69,0,Green
56,61,0.0,68,4,66,0,Green
84,71,0.0,73,13,70,0,Green
84,87,0.0,71,15,69,0,Green
66,68,0.0,71,6,68,0,Green
65,70,0.0,71,7,69,0,Green
68,70,0.0,71,7,69,0,Green
95,81,0.01,68,6,66,0,Green
97,78,0.01,68,3,65,0,Green
93,96,0.04,68,7,68,0,Green
77,78,0.0,68,6,66,0,Green
100,87,0.02,66,6,64,0,Green
94,93,0.06,66,6,66,0,Green
100,96,0.02,62,4,61,0,Green
94,93,0.09,64,5,64,0,Green
95,93,0.14,68,5,67,0,Green
82,78,0.0,71,7,68,0,Green
100,84,0.02,66,5,65,0,Green
73,68,0.0,71,7,69,0,Green
76,68,0.0,71,7,69,0,Green
87,76,0.0,73,11,70,0,Green
85,76,0.0,71,7,69,0,Green
86,87,0.0,71,12,71,0,Green
88,78,0.05,71,7,69,0,Green
93,78,0.01,71,6,68,0,Green
86,87,0.0,71,12,71,0,Green
92,87,0.0,69,6,69,0,Green
94,87,0.0,68,7,67,0,Green
96,96,0.12,66,5,67,0,Green
96,93,0.15,66,5,66,0,Green
86,81,0.0,71,7,70,0,Green
100,84,0.01,73,6,71,0,Green
89,81,0.02,75,4,73,0,Green
41,71,0.0,73,6,72,0,Green
39,61,0.0,80,5,76,0,Green
74,71,0.0,73,8,70,0,Green
60,78,0.0,68,5,67,0,Green
0,36,0.0,82,14,73,0,Green
0,36,0.0,82,14,74,0,Green
27,69,0.0,73,6,71,0,Green
77,84,0.05,75,8,74,0,Green
90,90,0.06,73,6,72,0,Green
95,96,0.04,66,5,67,0,Green
95,96,0.18,64,6,65,0,Green
80,82,0.03,77,4,76,0,Green
85,84,0.0,75,6,74,0,Green
91,87,0.0,73,7,72,0,Green
77,90,0.04,69,4,70,0,Green
46,63,0.01,86,5,82,2,Orange
30,65,0.01,86,5,83,2,Orange
69,72,0.24,82,4,79,1,Yellow
80,82,0.01,77,2,77,1,Yellow
71,79,0.04,80,2,79,1,Yellow
61,74,0.03,82,2,80,1,Yellow
50,74,0.0,82,4,81,1,Yellow
78,79,0.01,80,2,78,1,Yellow
73,82,0.01,77,5,77,1,Yellow
56,67,0.0,84,4,81,1,Yellow
64,69,0.08,82,4,80,1,Yellow
84,79,0.04,77,4,76,0,Green
11,67,0.0,86,8,83,2,Orange
45,72,0.0,82,4,80,1,Yellow
44,74,0.0,84,5,83,2,Orange
25,79,0.0,84,7,83,2,Orange
19,61,0.0,86,6,84,2,Orange
26,65,0.0,86,7,84,2,Orange
30,59,0.0,86,7,82,2,Orange
26,59,0.0,86,7,83,2,Orange
60,66,0.0,77,6,74,0,Green
55,72,0.0,78,5,77,1,Yellow
34,55,0.0,84,6,79,1,Yellow
15,56,0.0,86,7,82,2,Orange
68,77,0.0,75,4,74,0,Green
39,70,0.0,86,6,85,3,Red
37,72,0.02,89,6,88,4,Black
40,62,0.02,91,7,88,4,Black
17,64,0.0,91,4,89,4,Black
16,68,0.0,91,6,89,4,Black
16,66,0.0,91,5,89,4,Black
34,70,0.03,91,9,88,4,Black
22,72,0.0,89,6,88,4,Black
27,72,0.0,89,5,88,4,Black
26,68,0.0,91,5,89,4,Black
21,68,0.0,91,3,89,4,Black
16,66,0.0,91,5,89,4,Black
23,64,0.0,91,3,89,4,Black
32,80,0.03,87,9,87,4,Black
34,72,0.04,89,9,88,4,Black
15,70,0.0,89,6,88,4,Black
33,82,0.01,86,9,87,4,Black
37,66,0.0,91,7,89,4,Black
33,77,0.0,89,6,88,4,Black
22,68,0.0,89,4,87,4,Black
18,66,0.0,91,6,88,4,Black
37,72,0.02,91,9,89,4,Black
36,72,0.1,91,9,88,4,Black
6,66,0.0,86,8,83,2,Orange
25,77,0.0,84,7,83,2,Orange
17,66,0.0,86,6,84,2,Orange
15,68,0.0,91,5,89,4,Black
16,66,0.0,91,5,88,4,Black
19,64,0.01,93,5,90,4,Black
39,64,0.0,91,5,89,4,Black
18,70,0.0,89,6,88,4,Black
43,72,0.01,89,9,87,4,Black
21,68,0.0,91,3,89,4,Black
25,77,0.0,86,5,86,3,Red
30,68,0.01,91,9,88,4,Black
4,16,0.0,89,8,74,0,Green
2,31,0.0,93,2,83,2,Orange
3,27,0.0,95,2,83,2,Orange
0,39,0.0,93,2,84,2,Orange
4,34,0.0,96,4,86,3,Red
4,39,0.0,89,2,81,1,Yellow
2,55,0.0,89,5,84,2,Orange
5,61,0.0,87,7,84,2,Orange
3,53,0.0,89,5,84,2,Orange
3,51,0.0,87,6,82,2,Orange
1,38,0.0,93,3,84,2,Orange
3,20,0.0,89,10,76,0,Green
43,51,0.0,89,3,83,2,Orange
46,57,0.0,86,5,82,2,Orange
12,51,0.0,86,3,81,1,Yellow
12,51,0.0,86,3,81,1,Yellow
47,63,0.0,84,2,81,1,Yellow
40,55,0.0,87,4,83,2,Orange
36,63,0.0,86,6,82,2,Orange
17,63,0.0,84,6,81,1,Yellow
44,53,0.0,86,5,80,1,Yellow
53,56,0.0,84,5,80,1,Yellow
12,16,0.0,104,4,85,3,Red
9,11,0.0,104,5,83,2,Orange
70,21,0.0,82,7,67,0,Green
3,29,0.0,102,5,89,4,Black
13,12,0.0,100,8,79,1,Yellow
15,15,0.0,95,5,77,1,Yellow
17,12,0.0,100,6,80,1,Yellow
7,13,0.0,98,5,79,1,Yellow
7,10,0.0,104,3,82,2,Orange
3,11,0.0,105,3,84,2,Orange
3,10,0.0,107,4,84,2,Orange
6,14,0.0,95,6,77,1,Yellow
8,11,0.0,105,7,83,2,Orange
11,15,0.0,104,5,84,2,Orange
3,14,0.0,104,6,84,2,Orange
5,18,0.0,104,5,86,3,Red
13,15,0.0,100,10,80,1,Yellow
7,18,0.0,104,6,85,3,Red
9,14,0.0,104,4,85,3,Red
3,11,0.0,105,3,84,2,Orange
12,16,0.0,104,4,85,3,Red
9,16,0.0,104,4,85,3,Red
6,16,0.0,104,4,85,3,Red
8,16,0.0,104,4,85,3,Red
5,15,0.0,104,5,84,2,Orange
16,17,0.0,102,5,84,2,Orange
28,14,0.0,98,5,79,1,Yellow
26,15,0.0,100,8,80,1,Yellow
22,15,0.0,95,7,77,1,Yellow
15,14,0.0,100,10,80,1,Yellow
3,18,0.0,100,4,82,2,Orange
11,13,0.0,91,10,75,0,Green
20,14,0.0,91,11,74,0,Green
19,16,0.0,91,7,75,0,Green
19,21,0.0,82,10,68,0,Green
1,17,0.0,93,8,76,0,Green
23,13,0.0,91,9,73,0,Green
5,14,0.0,93,9,75,0,Green
29,18,0.0,86,13,70,0,Green
11,15,0.0,91,9,75,0,Green
16,16,0.0,89,9,73,0,Green
6,19,0.0,86,9,72,0,Green
26,17,0.0,86,9,71,0,Green
1,18,0.0,84,9,70,0,Green
4,14,0.0,89,7,73,0,Green
4,14,0.0,89,7,73,0,Green
5,21,0.0,80,10,68,0,Green
9,15,0.0,86,11,70,0,Green
6,13,0.0,93,8,74,0,Green
11,22,0.0,75,5,64,0,Green
4,16,0.0,84,6,69,0,Green
2,13,0.0,98,1,81,1,Yellow
1,14,0.0,89,2,74,0,Green
4,11,0.0,93,7,74,0,Green
3,14,0.0,89,8,72,0,Green
10,16,0.0,75,5,63,0,Green
5,18,0.0,80,5,68,0,Green
6,17,0.0,68,16,57,0,Green
8,18,0.0,64,10,53,0,Green
8,21,0.0,57,17,48,0,Green
4,28,0.0,53,17,46,0,Green
5,24,0.0,64,8,57,0,Green
12,24,0.0,60,7,54,0,Green
11,21,0.0,62,5,54,0,Green
14,17,0.0,60,5,52,0,Green
4,9,0.0,102,4,80,1,Yellow
8,7,0.0,98,2,77,1,Yellow
2,17,0.0,78,5,66,0,Green
4,17,0.0,78,5,66,0,Green
4,9,0.0,104,3,83,2,Orange
3,16,0.0,77,7,63,0,Green
11,11,0.0,91,5,73,0,Green
4,8,0.0,95,5,75,0,Green
11,11,0.0,95,5,75,0,Green
4,11,0.0,100,6,79,1,Yellow
3,11,0.0,96,8,77,1,Yellow
5,9,0.0,104,2,82,2,Orange
4,15,0.0,77,3,63,0,Green
2,17,0.0,78,5,66,0,Green
11,64,0.0,75,6,72,0,Green
3,21,0.0,104,3,87,4,Black
1,12,0.0,104,6,84,2,Orange
3,19,0.0,102,4,84,2,Orange
11,64,0.0,75,6,72,0,Green
2,17,0.0,105,5,87,4,Black
4,13,0.0,102,6,82,2,Orange
4,16,0.0,102,4,85,3,Red
2,16,0.0,96,5,80,1,Yellow
2,40,0.0,86,4,78,1,Yellow
1,9,0.0,100,6,79,1,Yellow
2,8,0.0,100,5,79,1,Yellow
5,10,0.0,98,5,78,1,Yellow
2,16,0.0,96,5,80,1,Yellow
2,8,0.0,100,5,79,1,Yellow
10,6,0.0,98,7,77,1,Yellow
10,8,0.0,98,9,78,1,Yellow
3,9,0.0,102,6,81,1,Yellow
10,31,0.0,89,4,78,1,Yellow
2,25,0.0,91,5,79,1,Yellow
2,10,0.0,95,9,75,0,Green
0,27,0.0,91,7,79,1,Yellow
1,17,0.0,89,2,75,0,Green
0,18,0.0,91,6,77,1,Yellow
